global_sweep,stage,stage_sweep,degree,n_terms,u_rmse,v_rmse,p_rmse,px_rmse,py_rmse,score,u_step,p_after_u_step,v_step,p_after_v_step,is_best
131,1,1,6,84,0.0008078472960498882,0.0006946895787205737,0.006371349487940554,0.004070711887016342,0.003309712445594319,0.002240579308031528,0.019190164144705747,0.01919900682964987,0.008654920153970293,0.007170085615235302,1
132,1,2,6,84,0.0006643415355267917,0.0005817546900750749,0.00637336765381712,0.0038677860752871253,0.003148734966281695,0.0019477483297587485,0.010549449162414301,0.016230320468392328,0.005829501980878921,0.005034935351412437,1
133,1,3,6,84,0.0005710828377906703,0.000503824219172145,0.006370563897104486,0.0037106750843325237,0.0030171864312404976,0.0017476932085201174,0.00870699404712806,0.01442954692501645,0.005066191754653067,0.003785649835239686,1
134,1,4,6,84,0.0005073058365316648,0.0004497558187249647,0.006366323724681836,0.003580538029050851,0.002909898764725874,0.001606105334634302,0.007889788228752366,0.013147157534199585,0.004284327293346156,0.0029460255064767795,1
135,1,5,6,84,0.0004623258678825806,0.00041156957992130464,0.0063618534730945486,0.003468948844742867,0.002820901513400473,0.0015028804836182193,0.0072362883632995445,0.012139894972967547,0.003532738196105831,0.0023161030891890207,1
136,1,6,6,84,0.00042928144014348324,0.0003836201801153146,0.006357556548628411,0.0033710304384227067,0.0027455362774583244,0.001424558291846901,0.006650841490144001,0.011282360332889253,0.0028960286995062734,0.0018053746296898662,1
137,1,7,6,84,0.0004037563767331873,0.0003622045795019375,0.006353552542674764,0.0032836766830511236,0.0026804807539004007,0.0013623766999302774,0.00612193285551072,0.010511805824494722,0.0023842851474252034,0.001375048807826546,1
138,1,8,6,84,0.00038302071860787056,0.00034502725697585257,0.0063498609505655695,0.0032047965721013908,0.0026233932199125807,0.0013108669547851203,0.0056417131559497674,0.009797874676304918,0.0019825621054585818,0.0010173276908752053,1
139,1,9,6,84,0.00036544139800047745,0.0003307058084194078,0.006346466990598982,0.003132918194305264,0.002572600029272649,0.0012666990287776765,0.005202666495742964,0.009126477565406455,0.0016738256855742125,0.0007549877550492055,1
140,1,10,6,84,0.00035005658875112116,0.00031841089698821145,0.006343345492129761,0.003066963003339966,0.002526878226429402,0.0012278516087162695,0.004798856952405228,0.008491496709045702,0.0014449946443389206,0.0006453129501490527,1
141,1,11,6,84,0.0003362978595294591,0.00030763544647779463,0.0063404695475542845,0.0030061112071665774,0.0024853128472475654,0.0011930757114486682,0.004425978601426455,0.007890543437728558,0.0012864935357491428,0.000716270381259679,1
142,1,12,6,84,0.00032382115681236975,0.0002980568898227196,0.006337813530948836,0.0029497188882936613,0.002447203994182226,0.0011615703348826782,0.004080920941344713,0.007322801274022525,0.0011896981461651489,0.0008985951465701803,1
143,1,13,6,84,0.000312408528587211,0.0002894582812933536,0.006335354021015527,0.002897265594847637,0.0024120056471716336,0.0011327939340824917,0.0037613385904024586,0.006787954024353108,0.0011446221146586227,0.0011193303512639055,1
144,1,14,6,84,0.0003019126325564443,0.0002816841832076227,0.006333069956236889,0.0028483203746999773,0.0023792845814480552,0.0011063573113788703,0.003465346059376383,0.006285682627661753,0.0011394937529356922,0.0013443717206191226,1
145,1,15,6,84,0.00029222603173218576,0.00027461629888515294,0.006330942524367456,0.0028025192248661438,0.0023486921420181016,0.0010819634673057633,0.0031913280643204294,0.005815458426688996,0.0011622389898932987,0.0015600371064876323,1
146,1,16,6,84,0.00028326446206770547,0.00026816004227263356,0.0063289549738927905,0.0027595497474124787,0.0023199443755372614,0.001059373916635313,0.0029378304384160754,0.005376486975042005,0.001202309874992515,0.0017607132307382966,1
147,1,17,6,84,0.0002749578221402615,0.0002622370621349893,0.006327092414572411,0.0027191404397909225,0.0022928077060836334,0.0010383896988627064,0.002703501370164719,0.004967723892977068,0.001251603717030191,0.0019441622976517638,1
148,1,18,6,84,0.0002672453596585361,0.00025678096820250175,0.0063253416286659595,0.002681053019895557,0.0022670883712459363,0.0010188404669751873,0.0024870621214099164,0.004587920948467594,0.0013044309542660569,0.00210972463621807,1
149,1,19,6,84,0.0002600731001702312,0.00025173476497012635,0.0063236908980404865,0.0026450767750173577,0.0022426244683577557,0.0010005779894778689,0.0022872941148874134,0.004235680680880793,0.0013570355361859732,0.0022575514874767035,1
150,1,20,6,84,0.00025339244992532466,0.00024704919448865305,0.006322129847058265,0.002611024286496191,0.0022192798547875647,0.0009834720585423532,0.0021030345461794703,0.0039095089414697744,0.0014070565829370505,0.002388236618108624,1
151,1,21,6,84,0.00024715939824023587,0.00024268156793850286,0.006320649299854991,0.0025787281085054804,0.002196939394887476,0.0009674077165180345,0.0019331759938922054,0.0036078607083475972,0.0014530879175001466,0.0025026200001121808,1
152,1,22,6,84,0.00024133401608521728,0.0002385948685764462,0.006319241150606579,0.002548038122981475,0.002175505205709229,0.0009522832175307339,0.0017766675281031593,0.0033291777091183383,0.0014943595606882007,0.002601674079951001,1
153,1,23,6,84,0.00023588009509202694,0.00023475701551772368,0.006317898245654719,0.002518819384790099,0.0021548936577050494,0.0009380084148592655,0.0016325160033128822,0.0030719179551062887,0.0015305194869908772,0.0026864337662108714,1
154,1,24,6,84,0.0002307648501237946,0.0002311402329898529,0.0063166142766033495,0.002490950330977223,0.0021350329558740746,0.0009245034117987773,0.0014997869192249966,0.002834578027052346,0.0015614872844019665,0.002757951611111837,1
155,1,25,6,84,0.000225958649927487,0.00022772049742243286,0.006315383683647562,0.0024643212671357968,0.0021158611737779652,0.0009116973914412961,0.0013776046124274125,0.0026157091988705024,0.0015873566124402106,0.0028172685523270707,1
156,1,26,6,84,0.0002214347613928949,0.00022447704817010836,0.00631420156846671,0.00243883306990765,0.00209732464535534,0.0008995275810893023,0.0012651517513060186,0.002413928512735428,0.001608330106370137,0.0028653947900740442,1
157,1,27,6,84,0.00021716910305826485,0.00022139195384583463,0.0063130636160369505,0.0024143960620427313,0.0020793766424260824,0.0008879383273509807,0.0011616682065596965,0.0022279258237963,0.0016246757761291693,0.00290329752132404,1
158,1,28,6,84,0.00021314000792909362,0.0002184497288803656,0.0063119660247199436,0.002390929028232233,0.0020619762823263577,0.0008768802678653183,0.0010664494131858691,0.002056467698970121,0.0016366977108781447,0.0029318934301431642,1
159,1,29,6,84,0.0002093279972325545,0.0002156369959335731,0.00631090544398236,0.002368358348014277,0.002045087622275553,0.0008663095901951106,0.000978844349821594,0.0018983989091966524,0.0016447163859731084,0.0029520445257144624,1
160,1,30,6,84,0.00020571556692322693,0.00021294219011860191,0.0063098789191035854,0.002346617227666704,0.0020286789061744713,0.0008561873704259464,0.0008982532555353201,0.0017526421200631955,0.001649055478191347,0.002964556349837894,1
161,1,31,6,84,0.00020228698837399816,0.00021035530111378567,0.006308883842240285,0.0023256450169585954,0.002012721936454451,0.0008464789848290885,0.0008241251900209361,0.0016181962655790318,0.00165003313308201,0.0029701778568458244,1
162,1,32,6,84,0.00019902812412593335,0.00020786764932617994,0.006307917909237806,0.002305386599471654,0.001997191548940238,0.0008371535882933025,0.0007559555272451908,0.0014941339899360955,0.0016479563025364457,0.002969602461902541,1
163,1,33,6,84,0.00019592625901986686,0.00020547169240544088,0.006306979081607204,0.002285791847276052,0.001982065172863715,0.0008281836534392844,0.0006932834554623011,0.001379598457499105,0.0016431172115160843,0.002963469887744683,1
164,1,34,6,84,0.00019296994656836904,0.00020316085860056928,0.006306065553121888,0.002266815132293241,0.001967322461471977,0.0008195445645454601,0.0006356895403058488,0.0012737997627712376,0.0016357913070008795,0.0029523685399032817,1
165,1,35,6,84,0.0001901488700709609,0.00020092940369423055,0.006305175720526929,0.0022484148878603176,0.0019529449813054116,0.0008112142606817644,0.0005827933938143935,0.0011760111198217504,0.0016262362367805605,0.0029368382077392704,1
166,1,36,6,84,0.00018745371772488603,0.00019877228852243983,0.006304308157895494,0.002230553214932413,0.0019389159503426432,0.0008031729227748315,0.0005342514756283681,0.0010855649640773685,0.0016146915422843944,0.0029173729463833746,1
167,1,37,6,84,0.00018487607082284116,0.000196685074374096,0.006303461594208282,0.002213195528097542,0.0019252200169264549,0.0007954026996993368,0.0004897550382256359,0.001001849068000835,0.00160137884013359,0.0028944240305729635,1
168,1,38,6,84,0.00018240830404017135,0.00019466383385150749,0.00630263489377275,0.0021963102371804545,0.0019118430727802136,0.0007878874688877457,0.0004490282095209294,0.0009243027455717858,0.0015865023326816314,0.0028684029035139923,1
169,1,39,6,84,0.00018004349678055724,0.0001927050750493099,0.006301827039138365,0.0021798684607123725,0.0018987720945681846,0.000780612627357923,0.00041182618196955277,0.0008524131980617184,0.0015702495328217977,0.002839684064760743,1
170,1,40,6,84,0.00017777535455530636,0.00019080567716836045,0.0063010371162006565,0.002163843767968719,0.0018859950093915387,0.0007735649094596927,0.0003779334485257182,0.0007857120415557528,0.00155279212176696,0.002808607860508319,1
171,1,41,6,84,0.00017559813940573927,0.00018896283591983328,0.006300264301221451,0.0021482119466409463,0.0018735005803822314,0.0007667322280278904,0.00034716198522067546,0.0007237720441422254,0.0015342868802667735,0.0027754831489386037,1
172,1,42,6,84,0.0001735066084308594,0.00018717401729061254,0.00629950784952381,0.0021329507935251195,0.0018612783091967865,0.0007601035359936626,0.0003193492298638839,0.0006662040927466954,0.0015148766519844006,0.002740589825814766,1
173,1,43,6,84,0.00017149595954606866,0.00018543691843402212,0.006298767085648852,0.0021180399258876673,0.0018493183527383895,0.0007536687058426964,0.00029435565050101807,0.0006126544075033574,0.0014946913100343858,0.0027041812023078904,1
174,1,44,6,84,0.0001695617836682183,0.00018374943462123237,0.006298041394787362,0.0021034606114131165,0.0018376114518737527,0.0007474184246181377,0.00027206164362839736,0.0005628020172240186,0.0014738487051140761,0.002666486229649459,1
175,1,45,6,84,0.0001677000225931153,0.00018210963133857597,0.006297330215322066,0.0020891956148567977,0.0018261488702747614,0.0007413441024448472,0.0002523634808989933,0.0005163565140654479,0.0014524555824797908,0.0026277115730278713,1
176,1,46,6,84,0.00016590693190201506,0.00018051572074743414,0.006296633032336871,0.0020752290597177794,0.001814922341817142,0.0007354377928029414,0.00023516807074592809,0.00047305610803728254,0.0014306084579502531,0.0025880435365913594,1
177,1,47,6,84,0.00016417904830064717,0.00017896604183711235,0.006295949371967559,0.0020615463034213627,0.0018039240252211424,0.00072969212300201,0.0002203864748410205,0.00043266601223394715,0.0014083944478312084,0.002547649845305386,1
178,1,48,6,84,0.000162513160857917,0.00017745904369966667,0.006295278796484491,0.0020481338246541984,0.0017931464648284537,0.0007241002335058489,0.00020792645477994638,0.0003949772024835395,0.0013858920494146634,0.002506681289470144,1
179,1,49,6,84,0.00016090628567010275,0.0001759932714405594,0.006294620900011799,0.0020349791216337557,0.0017825825565859683,0.0007186557249326347,0.00019768480044651175,0.0003598056165824965,0.0013631718711329018,0.0024652732393174934,1
180,1,50,6,84,0.0001593556435302173,0.00017456735431189244,0.006293975304800004,0.0020220706202185735,0.0017722255184533684,0.000713352611709304,0.000189540669698721,0.00032699188661891555,0.0013402973125454351,0.0024235470373501077,1
181,1,51,6,84,0.0001578586402312755,0.0001731799957174798,0.006293341657979738,0.002009397590876062,0.0017620688645756564,0.0007081852814939272,0.00018335140049269055,0.00029640173915791056,0.001317325195049365,0.002381611275736572,1
182,1,52,6,84,0.0001564128491761857,0.00017182996479245,0.006292719628733739,0.0019969500736256593,0.0017521063826635534,0.0007031484595975571,0.00017895199123881973,0.00026792725140477433,0.0012943063455187899,0.002339562967349841,1
183,1,53,6,84,0.0001550159960066869,0.0001705160893057707,0.006292108905832479,0.0019847188101641336,0.0017423321141119906,0.00069823717774007,0.00017615863411031167,0.0002414892154263004,0.0012712861342343495,0.0022974886166183253,1
184,1,54,6,84,0.0001536659449988794,0.00016923724967278132,0.006291509195485834,0.001972695182460526,0.001732740336458906,0.0006934467465636039,0.00017477560599657685,0.00021704092173162556,0.0012483049706125085,0.002255465199509248,1
185,1,55,6,84,0.00015236068700427385,0.00016799237389814546,0.0062909202194696935,0.0019608711571803467,0.0017233255478492499,0.000688772731405379,0.0001746039574565418,0.00019457367826643303,0.001225398758025271,0.0022135610573752284,1
186,1,56,6,84,0.0001510983287429498,0.00016678043329755793,0.006290341713491527,0.0019492392353638993,0.0017140824532181664,0.0006842109308987143,0.00017545016944173775,0.00017412420010222323,0.0012025993113584494,0.002171836713242254,1
187,1,57,6,84,0.00014987708327978514,0.00016560043887053853,0.006289773425763913,0.0019377924068414779,0.0017050059519529378,0.0006797573580297652,0.0001771333016335114,0.00015578333901107623,0.0011799347392753247,0.0021303456157490347,1
188,1,58,6,84,0.00014869526153634384,0.00016445143821682462,0.006289215115758783,0.001926524108919709,0.0016960911268280832,0.0006754082233279477,0.00017948985600754373,0.00013970389093130294,0.0011574297938294648,0.002089134816783235,1
189,1,59,6,84,0.00014755126470962664,0.00016333251290606872,0.006288666553119094,0.0019154281889220209,0.0016873332340404629,0.0006711599199119438,0.00018237627194107994,0.00012610164178102526,0.0011351061901152687,0.0020482455888313537,1
190,1,60,6,84,0.00014644357748559857,0.0001622427762250611,0.0062881275167073125,0.0019044988702064164,0.0016787276941948581,0.0006670090101507872,0.00018566943310443577,0.00011523840119686109,0.0011129828976697484,0.002007713986038061,1
191,1,61,6,84,0.00014537076194980512,0.00016118137123892826,0.006287597793773037,0.0018937307213222998,0.0016702700841155058,0.000662952213732514,0.00018926575892829853,0.00010737243598363257,0.0010910764066054542,0.001967571355123833,1
192,1,62,6,84,0.0001443314521098666,0.00016014746911321195,0.006287077179224333,0.0018831186280022093,0.0016619561293754455,0.000658986396960844,0.0001930794449106506,0.00010267154855183324,0.001069400969776504,0.0019278447991459531,1
193,1,63,6,84,0.00014332434895586096,0.00015914026765241054,0.006286565474989259,0.0018726577677142004,0.0016537816974518055,0.0006551085631248721,0.00019704030486691733,0.00010111631919986237,0.0010479688233504206,0.0018885575989622734,1
194,1,64,6,84,0.00014234821599397947,0.0001581589900179083,0.006286062489456012,0.001862343586528361,0.001645742791429645,0.0006513158438076884,0.00020109153030768912,0.00010245350792316234,0.001026790387699895,0.0018497295962702925,1
195,1,65,6,84,0.00014140187519732272,0.00015720288359454733,0.006285568036981439,0.0018521717780751851,0.0016378355441861272,0.0006476054910180013,0.00020518755987023257,0.00010624033600438156,0.0010058744497083204,0.0018113775406093393,1
