global_sweep,phase,phase_index,phase_sweep,degree_min,degree_max,active_terms,cumulative_terms,u_rmse,v_rmse,p_rmse,px_rmse,py_rmse,score,u_step,p_after_u_step,v_step,p_after_v_step,sweep_seconds,elapsed_seconds,is_best
861,window,4,121,4,9,200,220,9.187840286267878e-06,9.182743140519888e-06,0.006262090701920028,0.0006982371273254247,0.0006763582911421469,0.0001558301252735449,0.00022305060170616932,0.0009858176242548795,0.00023074387189058005,0.0008118671030730003,156.98652724782005,66615.3592811171,1
862,window,4,122,4,9,200,220,9.178156191243823e-06,9.172196262901809e-06,0.0062620816327799405,0.0006980702256934776,0.0006761902390574007,0.00015577639892923347,0.00022078212059292067,0.0009749166532859434,0.0002276485094266696,0.000801255355937077,156.90290052397177,66772.26238129404,1
863,window,4,123,4,9,200,220,9.168589066763271e-06,9.161766970961372e-06,0.006262072670858887,0.0006979037553694924,0.0006760226446414036,0.00015572299603881424,0.00021854839008204422,0.0009641302828600612,0.0002246388109820084,0.000790919599248159,156.91305786417797,66929.17563410802,1
864,window,4,124,4,9,200,220,9.159137085551706e-06,9.15145365984566e-06,0.006262063814159938,0.0006977377136135859,0.0006758555044449563,0.00015566991255125162,0.00021634883831851188,0.000953456269923391,0.00022171164314529874,0.0007808519203367673,156.9380181939341,67086.11385154794,1
865,window,4,125,4,9,200,220,9.149798454481878e-06,9.141254751487886e-06,0.00626205506071566,0.0006975720977101937,0.0006756888150597045,0.0001556171444829596,0.00021418280335062242,0.0009428913696858116,0.00021886406855377557,0.0007710450510057269,156.94985234807245,67243.06389911799,1
866,window,4,126,4,9,200,220,9.140571413700359e-06,9.131168693907289e-06,0.006262046408588345,0.0006974069049675226,0.0006755225731178389,0.0001555646879161438,0.0002120496411859153,0.0009324323275572146,0.00021609322378964076,0.000761491846311121,156.919963354012,67399.98405918595,1
867,window,4,127,4,9,200,220,9.131454235077741e-06,9.121193960633668e-06,0.0062620378558725254,0.0006972421327209963,0.0006753567752917752,0.00015551253899698855,0.00020994891277650624,0.0009220777148491522,0.00021339640592062998,0.000752185667441151,156.89690876589157,67556.88116318802,1
868,window,4,128,4,9,200,220,9.122445222714785e-06,9.11132904997986e-06,0.006262029400691031,0.0006970777783273966,0.0006751914182932235,0.00015546069393475667,0.00020787996691215018,0.0009118238744210562,0.00021077090428591982,0.0007431196386250648,156.90168173401617,67713.78303994099,1
869,window,4,129,4,9,200,220,9.113542711248643e-06,9.101572484540659e-06,0.006262021041197441,0.000696913839168653,0.0006750264988736595,0.00015540914900002056,0.0002058423473807989,0.0009016689096584872,0.00020821415892150678,0.0007342873408514907,156.89220307790674,67870.6754376369,1
870,window,4,130,4,9,200,220,9.104745065550514e-06,9.09192281059889e-06,0.006262012775575441,0.0006967503126500414,0.0006748620138228484,0.0001553579005234384,0.0002038355604945342,0.0008916104096897117,0.00020572368403490142,0.0007256824741882487,156.94211200298741,68027.61774066999,1
871,window,4,131,4,9,200,220,9.096050680040226e-06,9.082378597693586e-06,0.006262004602038232,0.0006965871961995984,0.0006746979599682734,0.00015530694489452102,0.00020185913520150646,0.0008816460294679187,0.00020329712297533018,0.0007172991387251435,156.93956967792474,68184.55750446604,1
872,window,4,132,4,9,200,220,9.087457977923412e-06,9.072938437931184e-06,0.006261996518829003,0.0006964244872688228,0.0006745343341755736,0.00015525627856029424,0.00019991264514478013,0.0008717737489928572,0.0002009321508031096,0.0007091313429443668,156.92507737805136,68341.48277486907,1
873,window,4,133,4,9,200,220,9.078965410491919e-06,9.063600945633509e-06,0.006261988524220978,0.0006962621833320407,0.0006743711333464474,0.00015520589802397425,0.00019799569284501909,0.0008619917395624762,0.0001986265877602976,0.0007011735762703242,156.85622451384552,68498.33917524689,1
874,window,4,134,4,9,200,220,9.07057145678158e-06,9.054364756761587e-06,0.006261980616515787,0.0006961002818857193,0.000674208354419796,0.00015515579984409468,0.00019610786355394558,0.0008522977961265947,0.00019637829094709428,0.0006934202833995422,156.9021678371355,68655.24151172908,1
875,window,4,135,4,9,200,220,9.062274622749179e-06,9.045228528442003e-06,0.006261972794044506,0.0006959387804482453,0.000674045994370857,0.00015510598063310144,0.0001942487892719811,0.0008426901209656307,0.0001941852106522178,0.0006858661217581713,156.9036189939361,68812.14529742906,1
876,window,4,136,4,9,200,220,9.054073440755747e-06,9.03619093863003e-06,0.0062619650551671855,0.0006957776765598947,0.0006738840502092528,0.0001550564370563005,0.00019241811652180308,0.000833166924167943,0.0001920454145849485,0.0006785061238999021,156.92391172307543,68969.06938112504,1
877,window,4,137,4,9,200,220,9.045966468965368e-06,9.027250685524925e-06,0.006261957398272433,0.0006956169677830908,0.0006737225189803675,0.00015500716583083613,0.00019061551514690359,0.0008237265502083086,0.0001899570022586547,0.0006713352389348408,156.94434955809265,69126.01390234497,1
878,window,4,138,4,9,200,220,9.037952290968939e-06,9.018406487250055e-06,0.006261949821776718,0.0006954566516999514,0.0006735613977637829,0.00015495816372459244,0.0001888406481803237,0.0008143671078615477,0.0001879181722872863,0.000664348706284471,156.98838246893138,69283.00245651696,1
879,window,4,139,4,9,200,220,9.030029514904958e-06,9.009657081349693e-06,0.006261942324124995,0.0006952967259155129,0.000673400683673507,0.00015490942755515665,0.00018709323909293959,0.0008050873301140127,0.00018592718510934973,0.0006575418397704995,156.97718635504134,69439.9798131329,1
880,window,4,140,4,9,200,220,9.022196773282404e-06,9.001001224469918e-06,0.0062619349037897325,0.0006951371880542437,0.0006732403738570047,0.00015486095418887718,0.00018537298438590932,0.0007958854586827132,0.0001839823920616795,0.0006509101996262178,156.92491885297932,69596.90490760887,1
881,window,4,141,4,9,200,220,9.014452722300053e-06,8.992437692103281e-06,0.006261927559271033,0.0006949780357616869,0.0006730804654938419,0.0001548127405399562,0.00018367962287157432,0.0007867601156133478,0.00018208225531101272,0.000644449726122196,156.91595360892825,69753.82102993899,1
882,window,4,142,4,9,200,220,9.00679604141721e-06,8.983965277791308e-06,0.0062619202890956075,0.0006948192667032543,0.0006729209557977175,0.00015476478356930568,0.00018201289426278067,0.0007777098426498382,0.00018022517025314598,0.0006381557633747427,157.02833963395096,69910.84953637002,1
883,window,4,143,4,9,200,220,8.999225432845395e-06,8.975582793215779e-06,0.006261913091817175,0.0006946608785642146,0.0006727618420136151,0.00015471708028384415,0.00018037255876009653,0.0007687332630243329,0.00017840974059566287,0.0006320245479475568,156.91339230607264,70067.7631013121,1
884,window,4,144,4,9,200,220,8.991739621032511e-06,8.96728906767013e-06,0.006261905966016006,0.0006945028690503258,0.0006726031214184219,0.0001546696277355774,0.00017875839968101628,0.000759829223974799,0.00017663458978854702,0.0006260522147006031,156.95127129508182,70224.71455949103,1
885,window,4,145,4,9,200,220,8.984337352118367e-06,8.959082947594302e-06,0.006261898910298968,0.0006943452358870721,0.0006724447913204908,0.00015462242302046898,0.000177170215976577,0.0007509967582845982,0.00017489836424637814,0.0006202348009089286,156.94811065215617,70381.66283863201,1
886,window,4,146,4,9,200,220,8.97701739377546e-06,8.950963296508555e-06,0.006261891923298243,0.0006941879768195389,0.0006722868490588054,0.00015457546327811845,0.00017560779542010637,0.0007422344555390706,0.00017319984496693206,0.0006145688797963397,157.01589077804238,70538.678895541,1
887,window,4,147,4,9,200,220,8.969778534706582e-06,8.942928994491126e-06,0.0062618850036711025,0.0006940310896107486,0.0006721292920028572,0.00015452874569055826,0.00017407094271366193,0.0007335410597857851,0.0001715378087443982,0.0006090507985813187,156.93377610505559,70695.612855101,1
888,window,4,148,4,9,200,220,8.962619584141188e-06,8.934978937999125e-06,0.006261878150100112,0.0006938745720431512,0.0006719721175513803,0.00015448226748159346,0.00017255948221435674,0.0007249154682922654,0.0001699111322624996,0.0006036772517777577,156.84000628208742,70852.45303138299,1
889,window,4,149,4,9,200,220,8.955539371237516e-06,8.92711203934315e-06,0.00626187136129264,0.0006937184219185247,0.00067181532313428,0.00015443602591586113,0.0001710732670704969,0.0007163570602140945,0.00016831868690163565,0.0005984446964111682,156.9399238389451,71009.39312136895,1
890,window,4,150,4,9,200,220,8.948536744945325e-06,8.919327226713988e-06,0.0062618646359810385,0.0006935626370571207,0.0006716589062089737,0.00015439001829826876,0.00016961213222145292,0.0007078646929124005,0.00016675949515619534,0.0005933502578570385,156.88702357397415,71166.28032742091,1
891,window,4,151,4,9,200,220,8.941610573699413e-06,8.911623443622736e-06,0.006261857972920505,0.0006934072152966789,0.0006715028642625188,0.00015434424197324192,0.00016817592782381816,0.0006994372526642317,0.00016523253441996905,0.0005883906203224527,156.98392869601957,71323.26442661998,1
892,window,4,152,4,9,200,220,8.934759744674017e-06,8.903999648782777e-06,0.006261851370890965,0.0006932521544943114,0.0006713471948100323,0.00015429869432389117,0.00016676452865358382,0.0006910741714540993,0.00016373689548833845,0.0005835629225860432,157.01493601407856,71480.27953424887,1
893,window,4,153,4,9,200,220,8.927983163794037e-06,8.896454815733057e-06,0.006261844828694872,0.0006930974525238887,0.0006711918953948285,0.00015425337277139882,0.00016537780047506148,0.0006827743668873987,0.0001622716739971865,0.0005788641475599219,156.89753881003708,71637.17725201393,1
894,window,4,154,4,9,200,220,8.921279755148458e-06,8.888987932703284e-06,0.006261838345157888,0.0006929431072775699,0.0006710369635873843,0.00015420827477434718,0.0001640156281069426,0.0006745371050178314,0.00016083605620547726,0.0005742916430973291,156.91204762505367,71794.08946805191,1
895,window,4,155,4,9,200,220,8.914648460635569e-06,8.881598002285857e-06,0.00626183191912866,0.0006927891166653967,0.0006708823969849202,0.00015416339782795314,0.00016267790447151766,0.000666361760832409,0.0001594292555515797,0.0005698427308039209,156.90787343704142,71950.9975105219,1
896,window,4,156,4,9,200,220,8.90808823962614e-06,8.87428404105729e-06,0.006261825549477802,0.0006926354786149761,0.0006707281932129534,0.0001541187394634764,0.00016136452575025157,0.0006582477081875331,0.00015805048845951992,0.0005655145789245046,156.93086927500553,72107.92855889909,1
897,window,4,157,4,9,200,220,8.901598068888836e-06,8.867045079619665e-06,0.006261819235097501,0.0006924821910702365,0.0006705743499216454,0.0001540742972476967,0.00016007539191312037,0.0006501939242638602,0.00015669908362119303,0.0005613048715802459,156.91709683602676,72264.84582295804,1
898,window,4,158,4,9,200,220,8.895176941833946e-06,8.859880162113031e-06,0.006261812974901878,0.0006923292519930256,0.0006704208647882758,0.00015403006878207713,0.00015881041787745045,0.0006422001194185944,0.0001553743581903648,0.0005572110631855189,156.9456048218999,72421.79159316607,1
899,window,4,159,4,9,200,220,8.888823868723897e-06,8.852788346091326e-06,0.006261806767825359,0.0006921766593604717,0.0006702677355152427,0.00015398605170238667,0.00015756951319081264,0.0006342651035209374,0.00015407566833095781,0.0005532306835763576,156.9050712629687,72578.69683053903,1
900,window,4,160,4,9,200,220,8.882537875431708e-06,8.845768702246353e-06,0.006261800612825031,0.0006920244111693257,0.0006701149598308698,0.00015394224367769763,0.00015635260902980116,0.0006263894402299044,0.00015280243642268676,0.0005493615111378812,156.90117381699383,72735.59817170887,1
901,window,4,161,4,9,200,220,8.876318004354472e-06,8.83882031432941e-06,0.006261794508876827,0.0006918725054301617,0.0006699625354873183,0.0001538986424104319,0.00015515962518730398,0.000618571559373786,0.00015155411846130186,0.0005456013940099223,156.87593855406158,72892.474283349,1
902,window,4,162,4,9,200,220,8.870163313261806e-06,8.831942278796516e-06,0.006261788454977213,0.0006917209401712577,0.0006698104602621752,0.0001538552456354016,0.00015399049592054433,0.0006108113845937708,0.00015033018606156265,0.0005419481434754082,156.90628979494795,73049.38073985209,1
903,window,4,163,4,9,200,220,8.864072875227222e-06,8.82513370453476e-06,0.00626178245014268,0.0006915697134364417,0.0006696587319568745,0.00015381205111909363,0.00015284515136115842,0.0006031084158606878,0.00014913011472906824,0.0005383994511858307,156.81369761982933,73206.19460964995,1
904,window,4,164,4,9,200,220,8.858045778477887e-06,8.818393712865874e-06,0.0062617764934085945,0.0006914188232856711,0.0006695073483971269,0.00015376905665962355,0.00015172353731421914,0.000595462117514358,0.0001479534758091011,0.000534953467047362,156.8792246519588,73363.0740029309,1
905,window,4,165,4,9,200,220,8.852081125853505e-06,8.811721437187983e-06,0.006261770583830132,0.0006912682677950523,0.0006693563074316954,0.00015372626008571625,0.00015062558962501924,0.000587872281785852,0.00014679982373239593,0.000531608126178331,156.89355351496488,73519.96772968094,1
906,window,4,166,4,9,200,220,8.846178034714265e-06,8.805116022810562e-06,0.006261764720480961,0.0006911180450563745,0.00066920560693318,0.0001536836592564803,0.000149551252441472,0.0005803385546829056,0.00014566875254339853,0.0005283614809500518,156.9363920809701,73676.904287908,1
907,window,4,167,4,9,200,220,8.84033563678564e-06,8.798576626757327e-06,0.006261758902452664,0.0006909681531763631,0.0006690552447966819,0.00015364125206084747,0.00014850047825789195,0.0005728603016876211,0.00014455986602350754,0.0005252115445006976,156.92614874104038,73833.83060670993,1
908,window,4,168,4,9,200,220,8.834553077446423e-06,8.792102417686431e-06,0.006261753128856144,0.0006908185902785311,0.0006689052189396806,0.00015359903641695404,0.0001474732033521456,0.0005654377641990272,0.00014347284966380834,0.0005221567131867889,156.90802469709888,73990.73880433594,1
909,window,4,169,4,9,200,220,8.828829516110004e-06,8.785692575604329e-06,0.006261747398818825,0.0006906693545000927,0.0006687555273022194,0.00015355701027194556,0.00014646938986364528,0.0005580701346498551,0.0001424073602694751,0.0005191951252203225,156.92081208107993,74147.65978703299,1
910,window,4,170,4,9,200,220,8.823164125442361e-06,8.779346291660215e-06,0.0062617417114861715,0.0006905204439941696,0.000668606167846515,0.00015351517160117103,0.0001454889778572715,0.0005507574909630637,0.00014136308042009824,0.0005163249736559618,156.82038084883243,74304.48033792409,1
911,window,4,171,4,9,200,220,8.817556091435927e-06,8.773062768025297e-06,0.006261736066020617,0.0006903718569284107,0.0006684571385554492,0.00015347351840784722,0.00014453192693830578,0.0005434994227751791,0.00014033972298073156,0.0005135445492943091,156.99350044992752,74461.474008549,1
912,window,4,172,4,9,200,220,8.812004612907764e-06,8.766841217707086e-06,0.006261730461601475,0.0006902235914857981,0.0006683084374346048,0.00015343204872265515,0.0001435981771498608,0.0005362959835301099,0.00013933702647886872,0.0005108522126674002,156.99366921302862,74618.46784915891,1
913,window,4,173,4,9,200,220,8.806508901523744e-06,8.760680864413739e-06,0.006261724897424603,0.0006900756458633696,0.000668160062509764,0.00015339076060325084,0.00014268768484654995,0.0005291468465540216,0.00013835474939720568,0.0005082463781085389,156.96102038794197,74775.42903886898,1
914,window,4,174,4,9,200,220,8.801068181569658e-06,8.754580942445011e-06,0.006261719372701867,0.0006899280182722509,0.0006680120118268985,0.00015334965213392962,0.0001418004126388546,0.0005220517020927653,0.00013739268999469372,0.000505725620592328,156.95550542511046,74932.38471578294,1
915,window,4,175,4,9,200,220,8.795681689259667e-06,8.748540696274971e-06,0.0062617138866616255,0.0006897807069393688,0.0006678642834534806,0.00015330872142481957,0.00014093627292776836,0.0005150110354538544,0.0001364505902067601,0.0005032881161654006,156.9026746400632,75089.287569148,1
916,window,4,176,4,9,200,220,8.790348673204842e-06,8.742559380695361e-06,0.006261708438546977,0.0006896337101046808,0.0006677168754768625,0.00015326796661205454,0.00014009524480299287,0.0005080242804866472,0.0001355282833200295,0.0005009325162395979,156.88515398907475,75246.17289151903,1
917,window,4,177,4,9,200,220,8.785068393508408e-06,8.736636260404036e-06,0.006261703027617419,0.0006894870260235536,0.0006675697860042635,0.00015322738585669417,0.0001392772317349742,0.000501091959385008,0.00013462556446001284,0.0004986571923261911,156.88693165499717,75403.05999289989,1
918,window,4,178,4,9,200,220,8.779840122333077e-06,8.73077061012949e-06,0.006261697653146197,0.000689340652963732,0.000667423013162379,0.00015318697734507367,0.00013848222424467092,0.0004942134178847985,0.00013374229367966957,0.0004964608543177955,156.91750333597884,75559.97766628396,1
919,window,4,179,4,9,200,220,8.774663143068425e-06,8.724961714324887e-06,0.006261692314422268,0.0006891945892071252,0.0006672765550965781,0.00015314673928776366,0.00013771013836207812,0.00048738894680630117,0.00013287832688062273,0.0004943421373086943,156.95111980312504,75716.92896399996,1
920,window,5,0,5,10,251,286,8.844244592299348e-06,8.673293981620617e-06,0.006261640303398688,0.0006889145582537454,0.0006677459300614185,0.00015318358740543634,0.06683455210128177,0.3367976017311043,0.025368031405677973,0.07263283918888702,212.98784767906182,75929.91922913888,0
921,window,5,1,5,10,251,286,8.788149820962046e-06,8.637835062751826e-06,0.006261577908718407,0.000688760238370719,0.000667666425762905,0.00015306865129707627,0.023762578018843832,0.08430890249211995,0.021797882937950895,0.06326231222253116,212.93175938702188,76142.85107075702,1
922,window,5,2,5,10,251,286,8.744848937602085e-06,8.608844176223846e-06,0.0062615451022676365,0.0006886301637110813,0.0006675907128553048,0.00015297578077046452,0.022657204798212555,0.0784851824688285,0.018713246081445787,0.055744883487314975,213.0624329720158,76355.91367064603,1
923,window,5,3,5,10,251,286,8.70879555180744e-06,8.583482466852205e-06,0.0062615289245948865,0.0006885147019129279,0.0006675182282766983,0.0001528955710376223,0.02107173338869405,0.07336367605068314,0.0164896377470943,0.0501085538337527,213.02799067087471,76568.94183436106,1
924,window,5,4,5,10,251,286,8.677227128603492e-06,8.56041139200227e-06,0.006261522494076873,0.0006884096918276325,0.0006674485635025152,0.00015282346405362055,0.019538663281096408,0.06864825701455378,0.014807825072294063,0.045666629251381145,213.011592914816,76781.95358617394,1
925,window,5,5,5,10,251,286,8.648777116907296e-06,8.538930264235136e-06,0.006261522102169213,0.0006883124472760057,0.0006673812358801969,0.0001527570756967627,0.01815239134503613,0.06430175178021715,0.013482723497799156,0.04205091834188769,212.96672560297884,76994.9204785591,1
926,window,5,6,5,10,251,286,8.622679809209821e-06,8.518642978952964e-06,0.006261525651506489,0.0006882210646452213,0.0006673157999136794,0.00015269500924405287,0.01691886779650039,0.060329123855501265,0.01240879167202841,0.03904847430069735,213.05071465391666,77207.97136031487,1
927,window,5,7,5,10,251,286,8.598450607405967e-06,8.499308051077674e-06,0.0062615318947388515,0.0006881341653159102,0.0006672518893973417,0.00015263636412980882,0.015827036421877636,0.056730625756455016,0.011521222579919442,0.036520770309932477,213.07462643599138,77421.04615007597,1
928,window,5,8,5,10,251,286,8.575754771588225e-06,8.480767072100222e-06,0.006261540052975535,0.0006880507414313452,0.00066718921616537,0.00015258051760336,0.0148625264417894,0.05349260353757115,0.010777567509870689,0.034371592292038254,212.96679631783627,77634.01311780396,1
929,window,5,9,5,10,251,286,8.554347999378773e-06,8.462909728099948e-06,0.006261549614156125,0.0006879700507289296,0.0006671275560239097,0.00015252701840276264,0.014009706626976903,0.05058736182581725,0.010147620788452395,0.03252863163532735,213.0227880710736,77847.03607909009,1
930,window,5,10,5,10,251,286,8.534044782371843e-06,8.44565492641072e-06,0.00626156022441784,0.0006878915411712466,0.0006670667338295735,0.00015247552720886457,0.013254267103897899,0.047983432258042934,0.009609318452791171,0.030937105327696123,213.06070644408464,78060.09699373203,1
931,window,5,11,5,10,251,286,8.514700699478576e-06,8.42894046595826e-06,0.0062615716263775024,0.0006878147982367792,0.0006670066110653161,0.00015242578209564636,0.012582893119503204,0.045647071984670835,0.009145856463911714,0.02955404768228451,213.06308489502408,78273.16024507396,1
932,window,5,12,5,10,251,286,8.496200822988386e-06,8.412717031516261e-06,0.006261583625197855,0.000687739507157984,0.0006669470767822745,0.00015237757624853048,0.011984143678752966,0.043547058302396,0.008744029694851597,0.02834490603148986,213.01207100693136,78486.17248840397,1
933,window,5,13,5,10,251,286,8.478452432659243e-06,8.396944414610955e-06,0.0062615960678887375,0.0006876654266794392,0.0006668880408002508,0.0001523307435952392,0.01144785434289221,0.041653970672592605,0.008393408066137696,0.02728188020634385,213.0181352288928,78699.190799759,1
934,window,5,14,5,10,251,286,8.461379838243214e-06,8.381589261498662e-06,0.006261608831189562,0.0006875923701810605,0.0006668294289728815,0.00015228514901513608,0.010965132248663974,0.03994099524346864,0.008085449328006408,0.026341780706373587,213.03199625387788,78912.22295927699,1
935,window,5,15,5,10,251,286,8.444920228150641e-06,8.366623288522299e-06,0.006261621814769289,0.0006875201916864533,0.0006667711797968136,0.00015224068066499962,0.010528772741967764,0.03838582638995513,0.007813349644104491,0.02550591610547846,213.04400615300983,79125.26713199588,1
936,window,5,16,5,10,251,286,8.429021150360118e-06,8.35202223208619e-06,0.006261634935665794,0.0006874487762575631,0.0006667132418152375,0.00015219724518972637,0.010132319450205762,0.03696796437931654,0.0075714983878879955,0.024758658327479137,213.0573850958608,79338.32469841489,1
937,window,5,17,5,10,251,286,8.413638023098555e-06,8.337764987939422e-06,0.006261648125719879,0.0006873780323098259,0.0006666555718956659,0.00015215476343158715,0.0097706881122398,0.035670973999249164,0.007355295873792941,0.024087063922674682,213.02572357305326,79551.35058544693,1
938,window,5,18,5,10,251,286,8.39873270006659e-06,8.323833079261825e-06,0.00626166132881163,0.000687307886418789,0.0006665981338138485,0.00015211316780259216,0.009439411473902344,0.034480186541081516,0.007160869921376204,0.02348010666596465,212.91252360795625,79764.26327839587,1
939,window,5,19,5,10,251,286,8.384272282960154e-06,8.310210164009613e-06,0.00626167449860507,0.000687238279266687,0.0006665408971300348,0.00015207240008664193,0.009134624244605477,0.03338272329221383,0.006985042069768641,0.022928645969619126,213.01106107397936,79977.27450252092,1
940,window,5,20,5,10,251,286,8.370227887545266e-06,8.296881726884732e-06,0.006261687597850968,0.0006871691624160982,0.0006664838364653716,0.00015203240950257697,0.008853353721610368,0.032368544549028294,0.006825072209566635,0.02242473716923607,213.01466595684178,80190.2893307989,1
941,window,5,21,5,10,251,286,8.35657418964314e-06,8.283834633221724e-06,0.006261700595956278,0.0006871004961557883,0.0006664269305422949,0.0001519931514926732,0.008592764612773309,0.03142800873594373,0.006678869912839291,0.021962284915594796,212.97910926211625,80403.26860387297,1
942,window,5,22,5,10,251,286,8.343288701746067e-06,8.271057176817208e-06,0.006261713468698651,0.0006870322477596548,0.0006663701618333711,0.00015195458683786586,0.008350541647014292,0.030553152117518672,0.00654436971675897,0.021535198064348962,213.06763141299598,80616.33639569092,1
943,window,5,23,5,10,251,286,8.33035134566892e-06,8.258538626742867e-06,0.006261726196746596,0.0006869643899660776,0.0006663135158630304,0.00015191668055532261,0.008124686215304813,0.029737028929604552,0.006420107174165141,0.02113914429615364,213.11546473600902,80829.4520217299,1
944,window,5,24,5,10,251,286,8.317743974440258e-06,8.246269254798898e-06,0.006261738765353835,0.0006868968998845739,0.000666256980925785,0.00015187940131027505,0.007913571230698455,0.028973938282330795,0.006304647664864552,0.020769856480629588,213.0718677120749,81042.524048544,1
945,window,5,25,5,10,251,286,8.30545009479004e-06,8.234240045644873e-06,0.006261751163333623,0.00068682975814497,0.0006662005476022035,0.00015184272071515226,0.007715801729254373,0.028258968687940426,0.0061969460998934685,0.020424213312933873,213.06113349902444,81255.58535080403,1
946,window,5,26,5,10,251,286,8.293454945354616e-06,8.222442821053589e-06,0.0062617633820753705,0.0006867629486603011,0.0006661442084411312,0.00015180661347655145,0.007529767525315114,0.02758649543992311,0.006095895044053125,0.020098876784120288,213.07088807993568,81468.65640004096,1
947,window,5,27,5,10,251,286,8.281744754731273e-06,8.210869884364411e-06,0.006261775415896582,0.000686696457333506,0.0006660879577102191,0.00015177105614346822,0.007354681406465584,0.02695361106259283,0.006000785609445658,0.019791720705325852,213.05139855179004,81681.70798180299,1
948,window,5,28,5,10,251,286,8.270306959447253e-06,8.199514142010046e-06,0.00626178726101995,0.0006866302721726193,0.0006660317911368392,0.00015173602743240316,0.007189437269895455,0.026356412984601046,0.0059108344904148956,0.019500377183208944,213.08752887300216,81894.79570740298,1
949,window,5,29,5,10,251,286,8.25913002855819e-06,8.188368979742897e-06,0.006261798915172451,0.0006865643828909167,0.0006659757056541951,0.0001517015078628123,0.0070330970891022675,0.025791552695890615,0.005825428109365764,0.019222981996251807,213.0606189230457,82107.85649170703,1
950,window,5,30,5,10,251,286,8.248203263752278e-06,8.177428187263823e-06,0.00626181037749392,0.0006864987805464427,0.0006659196992339672,0.0001516674794290571,0.006884917846194543,0.025256341468510364,0.005744053826784531,0.018957976535459563,213.0867082918994,82320.94337049709,1
951,window,5,31,5,10,251,286,8.237516701673622e-06,8.166685911638488e-06,0.006261821648255594,0.0006864334572291155,0.0006658637706991003,0.00015163392540613372,0.006744250529144134,0.024748417125151835,0.005666272508691578,0.018704028473459665,212.98167382506654,82533.92520926101,1
952,window,5,32,5,10,251,286,8.227061032926344e-06,8.15613666334667e-06,0.006261832728707351,0.0006863684059784825,0.0006658079196386819,0.00015160083025798945,0.00661052004145768,0.02426569688042193,0.005591652369755723,0.0184598256449302,213.01878573116846,82746.94416245306,1
953,window,5,33,5,10,251,286,8.216827599706553e-06,8.14577517114851e-06,0.006261843620561186,0.0006863036206235612,0.0006657521461598742,0.0001515681794491986,0.006483140437117837,0.023806068938299493,0.005519953051613996,0.018224636455413067,213.09050557599403,82960.03483688505,1
954,window,5,34,5,10,251,286,8.20680828938316e-06,8.135596493532913e-06,0.006261854326154979,0.0006862390956720691,0.0006656964508801069,0.00015153595943813366,0.0063616185098570276,0.023367738659573305,0.005450810850671582,0.017997352698407094,213.07734390278347,83173.11233816505,1
955,window,5,35,5,10,251,286,8.19699556674009e-06,8.125595932828462e-06,0.00626186484808067,0.0006861748262806828,0.0006656408347851237,0.0001515041576061492,0.006245424612226622,0.022948803495368233,0.0053839763032736,0.017777209324242343,213.10670240200125,83386.21920134104,1
956,window,5,36,5,10,251,286,8.187382265967222e-06,8.11576900830375e-06,0.006261875189438966,0.0006861108080004001,0.0006655852992021846,0.00015147276199452948,0.006134260759171902,0.02254814246096655,0.005319223963979834,0.01756352133357245,212.94094026018865,83599.16030413099,1
957,window,5,37,5,10,251,286,8.177961644370777e-06,8.106111403836409e-06,0.006261885353471993,0.0006860470367493164,0.0006655298456572932,0.00015144176128886817,0.00602776256534906,0.022164424017093762,0.005256404695838332,0.01735583517735735,212.9649265119806,83812.12539716391,1
958,window,5,38,5,10,251,286,8.168727330669778e-06,8.096619029767692e-06,0.006261895343649238,0.0006859835087900555,0.0006654744758882673,0.00015141114482826974,0.005925607007462205,0.021796474962943187,0.00519529987308345,0.01715348721786026,212.90844775689766,84025.03400795604,1
959,window,5,39,5,10,251,286,8.159673338422584e-06,8.087287905210942e-06,0.006261905163359769,0.0006859202207201207,0.0006654191917053275,0.00015138090248617835,0.005827460299689887,0.021443091520893753,0.005135838552786274,0.016956258840707297,212.81187251908705,84237.84605029598,1
960,global,5,0,0,10,286,286,7.974840340925362e-06,7.918970696638025e-06,0.006261510539340588,0.0006858002482354616,0.0006656395152520853,0.0001510377873863181,0.2917329961584798,0.7346657963531663,0.11498771470126767,0.37149313504264436,78.59590702108108,84344.26952686696,1
961,global,5,1,0,10,286,286,7.808008494370059e-06,7.808024308905773e-06,0.006261592081190752,0.0006856955895726434,0.0006655378106860873,0.0001507393728291489,0.16388748425760744,0.5447560275781712,0.11653816410389274,0.37589228600563346,78.59990410716273,84422.86959998403,1
962,global,5,2,0,10,286,286,7.686225410638648e-06,7.715312837541567e-06,0.006261727266861447,0.0006855965579093572,0.0006654413389519213,0.0001505053279343081,0.15841579237178605,0.5249109063411272,0.11993121005080927,0.3864770984732842,78.60636125691235,84501.4761392721,1
963,global,5,3,0,10,286,286,7.58700995490543e-06,7.631819086418873e-06,0.006261868453527619,0.0006855009816154519,0.0006653486867633673,0.00015030379587920622,0.1521240718496,0.5037810810854818,0.12256223683697666,0.3947684629088667,78.60471223318018,84580.081020521,1
964,global,5,4,0,10,286,286,7.501761785992755e-06,7.554144355390504e-06,0.006262002665372032,0.0006854080490219401,0.000665259182970165,0.00015012262934059378,0.1465029018484557,0.48517601544814204,0.12408101574041204,0.39954029022526494,78.59914793004282,84658.68034337088,1
